GEO.display-label,GEOid,GEOid2,Information_Industry_#,Information_Industry_%,HHI_200+_#,HHI_200+_%
"Census Tract 259, New York County, New York",1400000US36061025900,36061025900,130,6.2,184,11.1
"Census Tract 261, New York County, New York",1400000US36061026100,36061026100,62,1.1,87,2.4
"Census Tract 263, New York County, New York",1400000US36061026300,36061026300,140,2.9,39,1.4
"Census Tract 265, New York County, New York",1400000US36061026500,36061026500,268,6.0,148,5.3
"Census Tract 267, New York County, New York",1400000US36061026700,36061026700,25,2.6,11,1.9
"Census Tract 269, New York County, New York",1400000US36061026900,36061026900,65,1.5,77,3.0
"Census Tract 271, New York County, New York",1400000US36061027100,36061027100,106,2.2,100,3.3
"Census Tract 273, New York County, New York",1400000US36061027300,36061027300,277,7.1,235,7.3
"Census Tract 275, New York County, New York",1400000US36061027500,36061027500,152,7.9,237,14.8
"Census Tract 277, New York County, New York",1400000US36061027700,36061027700,51,1.9,52,2.4
"Census Tract 279, New York County, New York",1400000US36061027900,36061027900,218,3.6,34,0.9
"Census Tract 281, New York County, New York",1400000US36061028100,36061028100,179,10.0,227,16.8
"Census Tract 283, New York County, New York",1400000US36061028300,36061028300,131,3.0,30,1.0
"Census Tract 285, New York County, New York",1400000US36061028500,36061028500,200,5.6,0,0.0
"Census Tract 287, New York County, New York",1400000US36061028700,36061028700,109,4.7,32,2.0
"Census Tract 291, New York County, New York",1400000US36061029100,36061029100,177,3.4,52,1.3
"Census Tract 293, New York County, New York",1400000US36061029300,36061029300,24,0.6,18,0.6
"Census Tract 295, New York County, New York",1400000US36061029500,36061029500,146,3.1,64,1.9
"Census Tract 297, New York County, New York",1400000US36061029700,36061029700,0,-,0,-
"Census Tract 299, New York County, New York",1400000US36061029900,36061029900,15,1.0,8,0.5
"Census Tract 303, New York County, New York",1400000US36061030300,36061030300,114,4.8,103,5.7
"Census Tract 307, New York County, New York",1400000US36061030700,36061030700,98,4.8,96,5.4
"Census Tract 309, New York County, New York",1400000US36061030900,36061030900,118,2.9,54,1.6
"Census Tract 311, New York County, New York",1400000US36061031100,36061031100,0,-,0,-
"Census Tract 317.03, New York County, New York",1400000US36061031703,36061031703,368,7.3,1890,47.8
"Census Tract 317.04, New York County, New York",1400000US36061031704,36061031704,265,5.8,1355,41.6
"Census Tract 319, New York County, New York",1400000US36061031900,36061031900,0,-,0,-
"Census Tract 1, Queens County, New York",1400000US36081000100,36081000100,251,6.0,961,28.9
"Census Tract 2, Queens County, New York",1400000US36081000200,36081000200,17,1.0,57,5.9
"Census Tract 4, Queens County, New York",1400000US36081000400,36081000400,45,2.1,65,5.3
"Census Tract 6, Queens County, New York",1400000US36081000600,36081000600,18,1.0,35,3.3
"Census Tract 7, Queens County, New York",1400000US36081000700,36081000700,317,8.2,487,16.5
"Census Tract 8, Queens County, New York",1400000US36081000800,36081000800,69,4.1,76,8.1
"Census Tract 10, Queens County, New York",1400000US36081001000,36081001000,0,0.0,16,1.7
"Census Tract 12, Queens County, New York",1400000US36081001200,36081001200,22,0.9,93,6.5
"Census Tract 14, Queens County, New York",1400000US36081001400,36081001400,0,0.0,61,5.7
"Census Tract 16, Queens County, New York",1400000US36081001600,36081001600,15,1.0,44,5.4
"Census Tract 18, Queens County, New York",1400000US36081001800,36081001800,41,2.7,59,6.4
"Census Tract 19, Queens County, New York",1400000US36081001900,36081001900,86,7.2,166,18.9
"Census Tract 20, Queens County, New York",1400000US36081002000,36081002000,7,0.8,31,6.0
"Census Tract 22, Queens County, New York",1400000US36081002200,36081002200,23,2.3,27,3.8
"Census Tract 24, Queens County, New York",1400000US36081002400,36081002400,31,2.7,45,7.1
"Census Tract 25, Queens County, New York",1400000US36081002500,36081002500,20,0.9,12,0.4
"Census Tract 26, Queens County, New York",1400000US36081002600,36081002600,6,0.5,36,5.5
"Census Tract 28, Queens County, New York",1400000US36081002800,36081002800,16,1.0,28,2.9
"Census Tract 30, Queens County, New York",1400000US36081003000,36081003000,0,0.0,13,2.9
"Census Tract 31, Queens County, New York",1400000US36081003100,36081003100,9,1.3,17,3.8
"Census Tract 32, Queens County, New York",1400000US36081003200,36081003200,2,0.3,2,0.4
"Census Tract 33, Queens County, New York",1400000US36081003300,36081003300,104,6.2,78,7.1
"Census Tract 34, Queens County, New York",1400000US36081003400,36081003400,22,2.1,37,5.8
"Census Tract 36, Queens County, New York",1400000US36081003600,36081003600,34,1.8,77,8.2
"Census Tract 37, Queens County, New York",1400000US36081003700,36081003700,0,-,0,-
"Census Tract 38, Queens County, New York",1400000US36081003800,36081003800,48,4.4,15,2.0
"Census Tract 39, Queens County, New York",1400000US36081003900,36081003900,5,0.8,15,3.2
"Census Tract 40.01, Queens County, New York",1400000US36081004001,36081004001,77,6.9,36,5.3
"Census Tract 40.02, Queens County, New York",1400000US36081004002,36081004002,0,0.0,0,0.0
"Census Tract 42, Queens County, New York",1400000US36081004200,36081004200,15,0.8,30,2.5
"Census Tract 43, Queens County, New York",1400000US36081004300,36081004300,0,0.0,0,0.0
"Census Tract 44.01, Queens County, New York",1400000US36081004401,36081004401,18,1.1,21,2.2
"Census Tract 45, Queens County, New York",1400000US36081004500,36081004500,140,7.9,82,5.3
"Census Tract 47, Queens County, New York",1400000US36081004700,36081004700,57,3.5,28,1.6
"Census Tract 50, Queens County, New York",1400000US36081005000,36081005000,0,0.0,4,22.2
"Census Tract 51, Queens County, New York",1400000US36081005100,36081005100,26,2.3,11,1.6
"Census Tract 52, Queens County, New York",1400000US36081005200,36081005200,5,0.4,22,3.0
"Census Tract 53, Queens County, New York",1400000US36081005300,36081005300,82,3.2,35,1.6
"Census Tract 54, Queens County, New York",1400000US36081005400,36081005400,41,1.6,57,3.5
"Census Tract 55, Queens County, New York",1400000US36081005500,36081005500,25,4.4,11,2.9
"Census Tract 57, Queens County, New York",1400000US36081005700,36081005700,197,7.5,44,2.4
"Census Tract 58, Queens County, New York",1400000US36081005800,36081005800,90,3.2,151,7.6
"Census Tract 59, Queens County, New York",1400000US36081005900,36081005900,148,5.4,73,4.2
"Census Tract 61, Queens County, New York",1400000US36081006100,36081006100,199,5.3,256,9.1
"Census Tract 62.01, Queens County, New York",1400000US36081006201,36081006201,161,5.9,63,2.3
"Census Tract 62.02, Queens County, New York",1400000US36081006202,36081006202,159,4.6,152,5.7
"Census Tract 63, Queens County, New York",1400000US36081006300,36081006300,168,5.0,146,5.8
"Census Tract 65.01, Queens County, New York",1400000US36081006501,36081006501,272,11.1,52,3.1
"Census Tract 65.02, Queens County, New York",1400000US36081006502,36081006502,169,6.8,59,3.4
"Census Tract 69, Queens County, New York",1400000US36081006900,36081006900,86,3.5,17,0.9
"Census Tract 71, Queens County, New York",1400000US36081007100,36081007100,171,6.5,108,6.1
"Census Tract 73, Queens County, New York",1400000US36081007300,36081007300,166,6.1,149,6.9
"Census Tract 75, Queens County, New York",1400000US36081007500,36081007500,159,6.2,88,4.1
"Census Tract 77, Queens County, New York",1400000US36081007700,36081007700,28,2.8,26,4.4
"Census Tract 79, Queens County, New York",1400000US36081007900,36081007900,30,1.6,25,1.9
"Census Tract 81, Queens County, New York",1400000US36081008100,36081008100,38,5.7,42,9.1
"Census Tract 83, Queens County, New York",1400000US36081008300,36081008300,101,5.1,54,4.6
"Census Tract 85, Queens County, New York",1400000US36081008500,36081008500,0,0.0,0,0.0
"Census Tract 86, Queens County, New York",1400000US36081008600,36081008600,16,1.2,36,4.4
"Census Tract 87, Queens County, New York",1400000US36081008700,36081008700,38,2.1,13,0.9
"Census Tract 88, Queens County, New York",1400000US36081008800,36081008800,19,1.1,107,9.0
"Census Tract 91, Queens County, New York",1400000US36081009100,36081009100,143,8.5,79,6.6
"Census Tract 94, Queens County, New York",1400000US36081009400,36081009400,27,1.9,50,5.8
"Census Tract 95, Queens County, New York",1400000US36081009500,36081009500,34,2.2,50,5.0
"Census Tract 96, Queens County, New York",1400000US36081009600,36081009600,38,2.0,76,7.7
"Census Tract 97, Queens County, New York",1400000US36081009700,36081009700,60,3.1,146,10.3
"Census Tract 98, Queens County, New York",1400000US36081009800,36081009800,11,0.9,27,3.7
"Census Tract 99, Queens County, New York",1400000US36081009900,36081009900,0,-,0,-
"Census Tract 100, Queens County, New York",1400000US36081010000,36081010000,20,1.1,106,10.7
"Census Tract 101, Queens County, New York",1400000US36081010100,36081010100,43,2.9,69,6.7
"Census Tract 102, Queens County, New York",1400000US36081010200,36081010200,18,1.3,66,8.3
"Census Tract 103, Queens County, New York",1400000US36081010300,36081010300,153,6.6,46,2.5
"Census Tract 104, Queens County, New York",1400000US36081010400,36081010400,24,1.2,46,4.9
"Census Tract 105, Queens County, New York",1400000US36081010500,36081010500,89,5.0,29,1.7
"Census Tract 106, Queens County, New York",1400000US36081010600,36081010600,30,1.7,31,3.5
"Census Tract 107.01, Queens County, New York",1400000US36081010701,36081010701,0,-,0,-
"Census Tract 108, Queens County, New York",1400000US36081010800,36081010800,22,1.4,43,5.3
"Census Tract 110, Queens County, New York",1400000US36081011000,36081011000,5,0.3,18,2.1
"Census Tract 111, Queens County, New York",1400000US36081011100,36081011100,66,3.6,93,7.5
"Census Tract 112, Queens County, New York",1400000US36081011200,36081011200,8,1.0,33,5.3
"Census Tract 113, Queens County, New York",1400000US36081011300,36081011300,150,5.9,34,1.8
"Census Tract 114, Queens County, New York",1400000US36081011400,36081011400,0,0.0,0,0.0
"Census Tract 115, Queens County, New York",1400000US36081011500,36081011500,145,9.1,40,4.0
"Census Tract 116, Queens County, New York",1400000US36081011600,36081011600,46,4.0,30,5.2
"Census Tract 117, Queens County, New York",1400000US36081011700,36081011700,174,7.3,34,2.1
"Census Tract 118, Queens County, New York",1400000US36081011800,36081011800,6,0.5,31,4.6
"Census Tract 119, Queens County, New York",1400000US36081011900,36081011900,52,5.6,32,4.6
"Census Tract 120, Queens County, New York",1400000US36081012000,36081012000,0,0.0,23,3.7
"Census Tract 121, Queens County, New York",1400000US36081012100,36081012100,119,8.8,42,4.8
"Census Tract 122, Queens County, New York",1400000US36081012200,36081012200,22,1.4,36,4.0
"Census Tract 123.01, Queens County, New York",1400000US36081012301,36081012301,37,2.2,62,5.6
"Census Tract 124, Queens County, New York",1400000US36081012400,36081012400,10,0.7,33,3.8
"Census Tract 125, Queens County, New York",1400000US36081012500,36081012500,70,6.6,23,3.4
"Census Tract 126.01, Queens County, New York",1400000US36081012601,36081012601,11,0.9,0,0.0
"Census Tract 126.02, Queens County, New York",1400000US36081012602,36081012602,29,2.2,12,1.6
"Census Tract 128, Queens County, New York",1400000US36081012800,36081012800,6,0.6,43,6.6
"Census Tract 130, Queens County, New York",1400000US36081013000,36081013000,0,0.0,29,5.2
"Census Tract 132, Queens County, New York",1400000US36081013200,36081013200,72,7.0,31,4.9
"Census Tract 134, Queens County, New York",1400000US36081013400,36081013400,133,4.2,55,2.1
"Census Tract 135, Queens County, New York",1400000US36081013500,36081013500,16,2.0,42,6.8
"Census Tract 136, Queens County, New York",1400000US36081013600,36081013600,49,4.6,65,7.7
"Census Tract 137, Queens County, New York",1400000US36081013700,36081013700,38,4.0,38,5.1
"Census Tract 138, Queens County, New York",1400000US36081013800,36081013800,72,4.0,97,7.1
"Census Tract 140, Queens County, New York",1400000US36081014000,36081014000,60,3.0,82,5.9
"Census Tract 141, Queens County, New York",1400000US36081014100,36081014100,67,5.9,29,4.2
"Census Tract 142.01, Queens County, New York",1400000US36081014201,36081014201,27,1.5,17,1.5
"Census Tract 142.02, Queens County, New York",1400000US36081014202,36081014202,17,1.5,10,1.7
"Census Tract 143, Queens County, New York",1400000US36081014300,36081014300,91,3.7,15,0.9
"Census Tract 144, Queens County, New York",1400000US36081014400,36081014400,0,0.0,19,3.5
"Census Tract 145, Queens County, New York",1400000US36081014500,36081014500,63,5.6,25,2.8
"Census Tract 147, Queens County, New York",1400000US36081014700,36081014700,136,7.2,44,3.2
"Census Tract 148, Queens County, New York",1400000US36081014800,36081014800,10,1.0,8,1.4
"Census Tract 149, Queens County, New York",1400000US36081014900,36081014900,87,6.4,65,6.3
"Census Tract 150, Queens County, New York",1400000US36081015000,36081015000,7,0.5,25,4.0
"Census Tract 151, Queens County, New York",1400000US36081015100,36081015100,62,3.4,45,3.6
"Census Tract 152, Queens County, New York",1400000US36081015200,36081015200,6,0.4,12,1.6
"Census Tract 153, Queens County, New York",1400000US36081015300,36081015300,71,5.3,50,5.2
"Census Tract 154, Queens County, New York",1400000US36081015400,36081015400,23,1.8,30,4.9
"Census Tract 155, Queens County, New York",1400000US36081015500,36081015500,80,5.3,57,6.1
"Census Tract 156, Queens County, New York",1400000US36081015600,36081015600,10,0.7,23,2.9
"Census Tract 157, Queens County, New York",1400000US36081015700,36081015700,27,3.2,29,4.2
"Census Tract 158.01, Queens County, New York",1400000US36081015801,36081015801,36,2.1,43,4.5
"Census Tract 158.02, Queens County, New York",1400000US36081015802,36081015802,24,0.9,31,2.6
"Census Tract 159, Queens County, New York",1400000US36081015900,36081015900,170,7.4,17,0.9
"Census Tract 161, Queens County, New York",1400000US36081016100,36081016100,53,4.1,21,2.5
"Census Tract 163, Queens County, New York",1400000US36081016300,36081016300,42,3.6,43,2.5
"Census Tract 164, Queens County, New York",1400000US36081016400,36081016400,30,1.7,54,6.2
"Census Tract 166, Queens County, New York",1400000US36081016600,36081016600,4,0.2,79,8.2
"Census Tract 168, Queens County, New York",1400000US36081016800,36081016800,19,1.1,30,3.4
"Census Tract 169, Queens County, New York",1400000US36081016900,36081016900,245,8.4,160,6.9
